t(days)	RNP(psia2/cp-D/Mscf)
0.25	219301463.15113375
0.33040833333333336	235813851.1025942
0.4861958333333333	2608864.801773951
0.7977666666666666	3478161.411016568
1.4209083333333332	4695343.309827343
2.667195833333333	64203321.78931086
5.07725	8823611.225507181
9.897375	12257510.860110162
19.198041666666665	91737631.36060904
35.644875	209736214.63409877
66.05958333333334	31892730.98385814
124.99208333333333	49224923.35100576
188.99208333333334	54925219.82224909
252.99208333333334	64572087.22804955
316.99208333333337	139931180.77304903
380.9920833333333	134039578.60389113
444.9916666666666	166379416.28254664
508.9916666666666	94960250.1037196
572.9916666666667	101258347.81375523
636.9916666666667	282148443.2431823
700.9916666666667	243533272.19753474
764.9916666666667	188254024.1884215
828.9916666666667	173625708.45044324
892.9916666666667	128356932.61397581
956.9916666666667	206544178.31696418
1020.9916666666667	325174998.82407343
1084.9916666666666	341644324.99215317
1148.9916666666666	17369656.523748413
1212.9916666666666	2508402.3334049284
1276.9916666666666	243124331.72787803
1340.9916666666666	202033961.07005033
1404.9916666666668	15977378.717275023
1468.9916666666668	60504802.267087206
1532.9916666666668	145371917.33837602
1596.9916666666668	400917911.6797473
1660.9916666666668	338421457.5702062
1724.9916666666668	174435427.46915168
1788.9916666666668	379833666.74796414
1852.9916666666668	287762369.4952667
1916.9916666666668	223710679.33989605
1980.9916666666668	194711345.23127073
2044.9916666666668	9556111.525014967
2108.991666666667	155373940.0960272
2172.991666666667	204396026.01222086
2236.991666666667	133629533.0338791
2300.991666666667	457801104.36671257
2364.991666666667	213742998.80670202
2428.991666666667	437658384.95722234
2492.991666666667	92101299.53769962
2556.991666666667	92379168.03151526
2620.991666666667	105164132.82194576
2684.991666666667	225291037.92020348
2748.991666666667	164065461.78548026
2812.991666666667	442130146.5374137
2876.991666666667	63323036.960636914
2940.991666666667	103440310.6589925
3004.991666666667	308585038.0573082
3068.991666666667	353809881.9233743
3132.991666666667	113381182.82775229
3196.991666666667	251824186.4712152
3260.991666666667	231557829.4496211
3324.991666666667	257474123.81707197
3388.991666666667	380720490.6601403
3452.991666666667	225556193.3602761
3516.991666666667	265897436.10927528
3580.991666666667	268694764.6189113
3650.0	242846852.6187748
3714.0	213885182.46155655
3778.0	511947811.7398362
3842.0	81801722.5412789
3906.0	316389453.2152439
3970.0	456204804.7907424
4034.0	288424511.00431275
4098.0	1419152160.321744
4162.0	2954438551.4085255
4226.0	1440068615.3512335
4290.0	2083556628.0626812
4354.0	302369668.98874485
4418.0	305165523.374914
4482.0	608232590.2171154
4546.0	2382935327.6011195
4610.0	1614624954.7832017
4674.0	3096814633.8937993
4738.0	2457453449.296942
4802.0	169510848.57303542
4866.0	2840807449.5495105
4930.0	2190044161.816145
4994.0	1576342965.084805
5058.0	3416222228.657085
5122.0	1027144422.2579918
5186.0	1157761490.5886621
5250.0	35158184.47285032
5314.0	384301938.5458701
5378.0	981699862.2145004
5442.0	350547599.16987944
5506.0	2846460082.271324
5570.0	1733799821.38628
5634.0	2482450123.1568384
5698.0	362150131.0718024
5762.0	2536635143.9672604
5826.0	358283042.8680454
5890.0	241331285.66802204
5954.0	373880449.78449535
6018.0	2521084238.040053
6082.0	379794111.82235944
6146.0	445158001.7054217
6210.0	385742709.46892184
6274.0	3132033920.305245
6338.0	3097074726.438822
6402.0	701027525.2427204
6466.0	1661083097.6503146
6530.0	400766857.2159577
6594.0	1524012080.9410915
