t(days)	RNP(psia2/cp-D/Mscf)
0.25	58865439.220755145
0.33040833333333336	1956511.4924027447
0.4861958333333333	98055338.0454211
0.7977666666666666	15581415.430987073
1.4209083333333332	4695343.309827343
2.667195833333333	266679635.71069357
5.07725	177875561.2935677
9.897375	249243423.21798784
19.198041666666665	275694927.37834066
35.644875	165602024.08909774
66.05958333333334	194860793.09175268
124.99208333333333	43905558.85044351
188.99208333333334	150522025.91686678
252.99208333333334	122587767.04810295
316.99208333333337	314935789.2694287
380.9920833333333	81029511.38735723
444.9916666666666	340995554.63164496
508.9916666666666	76165654.97881705
572.9916666666667	162588948.50634354
636.9916666666667	307824474.55968136
700.9916666666667	353507635.3013548
764.9916666666667	204445015.33752882
828.9916666666667	16518960.530055672
892.9916666666667	128356932.61397581
956.9916666666667	133134715.11106944
1020.9916666666667	302073212.58129996
1084.9916666666666	99200576.2254833
1148.9916666666666	338988918.95310545
1212.9916666666666	382606177.14142704
1276.9916666666666	171269470.02829978
1340.9916666666666	381763366.6821193
1404.9916666666668	162794908.65718612
1468.9916666666668	94914805.03668116
1532.9916666666668	170358081.7113927
1596.9916666666668	173584255.1870429
1660.9916666666668	177620684.920044
1724.9916666666668	181151898.88860813
1788.9916666666668	246874520.60779837
1852.9916666666668	98047805.02552114
1916.9916666666668	191398624.3692269
1980.9916666666668	354573612.2905923
2044.9916666666668	189443475.06208763
2108.991666666667	237321350.54472408
2172.991666666667	310383434.83151317
2236.991666666667	207544703.51001856
2300.991666666667	68824642.50481674
2364.991666666667	213742998.80670202
2428.991666666667	130341251.73263392
2492.991666666667	219823862.7540658
2556.991666666667	222825336.34458113
2620.991666666667	422686670.236887
2684.991666666667	53049044.142094105
2748.991666666667	231698187.59576446
2812.991666666667	456682193.1385449
2876.991666666667	347367198.5322683
2940.991666666667	82410393.12056902
3004.991666666667	168705037.1596766
3068.991666666667	478490579.86937463
3132.991666666667	140218319.72343218
3196.991666666667	407422520.71461093
3260.991666666667	52430415.13654086
3324.991666666667	19607790.932667434
3388.991666666667	260288190.32230496
3452.991666666667	380156791.0287304
3516.991666666667	169903306.7951939
3580.991666666667	268694764.6189113
3650.0	323539089.8501776
3714.0	343649979.2199083
3778.0	336141513.96253264
3842.0	189369181.53611892
3906.0	234821499.44067502
3970.0	86511370.1209738
4034.0	288424511.00431275
4098.0	1077640113.7082176
4162.0	293997733.4407506
4226.0	1231187940.549027
4290.0	3222498942.332894
4354.0	302369668.98874485
4418.0	1771725118.3825376
4482.0	3117192662.827743
4546.0	97859004.67322621
4610.0	313573941.2485879
4674.0	416895097.9809027
4738.0	2762935438.705692
4802.0	322021495.22140443
4866.0	1278372447.148799
4930.0	1380332381.74761
4994.0	1168071047.1454816
5058.0	2403235867.766545
5122.0	336206480.25779885
5186.0	838534794.791554
5250.0	948464427.6803433
5314.0	2935476205.5584726
5378.0	529290839.83692145
5442.0	2718042651.758687
5506.0	2951770467.3996735
5570.0	2276087944.6450596
5634.0	3264659906.9998765
5698.0	222395865.07392058
5762.0	365070788.2935507
5826.0	1621477644.0233588
5890.0	1821244176.2547305
5954.0	2366749442.8057103
