t(days)	RNP(psia2/cp-D/Mscf)
0.25	1361579.6320402352
0.33040833333333336	202862493.47666332
0.4861958333333333	239599011.81141058
0.7977666666666666	3478161.411016568
1.4209083333333332	12658843.055196993
2.667195833333333	223955860.34366015
5.07725	44431755.54864062
9.897375	255847628.23880374
19.198041666666665	17053913.505089376
35.644875	251831772.71911234
66.05958333333334	169599804.9711983
124.99208333333333	48424613.209239565
188.99208333333334	255039761.5873516
252.99208333333334	270731925.16470385
316.99208333333337	174111872.332641
380.9920833333333	81029511.38735723
444.9916666666666	88246151.82561645
508.9916666666666	113553166.58523378
572.9916666666667	236770.28159165382
636.9916666666667	107205726.35597749
700.9916666666667	50012368.25462368
764.9916666666667	31869236.021478266
828.9916666666667	123399247.01200272
892.9916666666667	128356932.61397581
956.9916666666667	133134715.11106944
1020.9916666666667	373761914.7217757
1084.9916666666666	4753557.320464611
1148.9916666666666	267569646.88046813
1212.9916666666666	278353438.8410907
1276.9916666666666	237733861.08275005
1340.9916666666666	335020014.4054445
1404.9916666666668	162794908.65718612
1468.9916666666668	283435250.02979964
1532.9916666666668	101951922.63895513
1596.9916666666668	174024484.4587303
1660.9916666666668	362537592.6914929
1724.9916666666668	18861001.69456044
1788.9916666666668	440708622.806729
1852.9916666666668	188037042.8047953
1916.9916666666668	64274252.89270891
1980.9916666666668	84897221.2337526
2044.9916666666668	315336723.60218364
2108.991666666667	201211742.1497638
2172.991666666667	406368852.7739494
2236.991666666667	136718649.872968
2300.991666666667	292846564.17503655
2364.991666666667	272571467.39316857
2428.991666666667	58264133.54609963
2492.991666666667	238531111.04757404
2556.991666666667	140016928.67336637
2620.991666666667	451712751.65297383
2684.991666666667	228761254.94517443
2748.991666666667	246731737.29587376
2812.991666666667	341579693.0666032
2876.991666666667	412887629.04046047
2940.991666666667	160511815.10325992
3004.991666666667	331643143.9186379
3068.991666666667	274564396.50580883
3132.991666666667	248986571.43882632
3196.991666666667	79035919.08289292
3260.991666666667	364983575.0596874
3324.991666666667	132832586.77240321
3388.991666666667	290145850.655139
3452.991666666667	425068292.8621441
3516.991666666667	265897436.10927528
3580.991666666667	122468379.4353773
3650.0	337909884.5570538
3714.0	236829717.12881464
3778.0	277283602.12009203
3842.0	280069713.6833629
3906.0	134456006.06559038
3970.0	34610215.33858925
4034.0	2651973998.683156
4098.0	3343095656.2545075
4162.0	100455384.37649134
4226.0	296785908.07292485
4290.0	1389039255.150886
4354.0	302369668.98874485
4418.0	41328326.80753648
4482.0	1144159333.4323592
4546.0	2095242675.0628943
4610.0	2185007376.687211
4674.0	1347079743.9483452
4738.0	2593782583.8192396
4802.0	322021495.22140443
4866.0	2413770736.178782
4930.0	1951298335.8479886
4994.0	2964306318.012289
5058.0	333357283.00328684
5122.0	336206480.25779885
5186.0	3086770978.0852294
5250.0	215026358.91891533
5314.0	1137189703.3529215
5378.0	2434816421.0022073
5442.0	73973384.78843743
5506.0	2902894433.5278606
5570.0	1385533918.3303027
5634.0	359238392.2972292
5698.0	2086242769.7317529
5762.0	365070788.2935507
5826.0	367999646.0533107
5890.0	748117242.8655164
5954.0	3173782969.9912
6018.0	3257990355.0074787
6082.0	802734925.8443052
6146.0	382763401.0183122
6210.0	526725381.0640913
6274.0	1671711601.5191631
6338.0	2962938.2132052183
6402.0	394731047.9447139
6466.0	412903305.42512625
6530.0	1515752635.7157733
6594.0	2431645093.6765857
6658.0	2022504392.542214
6722.0	3314440077.4877553
6786.0	2729010423.836411
6850.0	416022700.89089435
6914.0	466036878.7402441
6978.0	1443891547.773536
7042.0	468377090.8549923
7106.0	1580156659.2564754
7170.0	926282918.9576352
7234.0	434645102.3892468
7300.0	195121277.9047529
7364.0	591258621.1567798
7428.0	2751747272.3086004
7492.0	3043826124.136834
7556.0	450534846.66372013
7620.0	3370439190.0217276
7684.0	368086373.3577154
7748.0	460132826.8299062
7812.0	840474402.2414651
7876.0	1216217060.0978582
7940.0	469823501.2716356
8004.0	473073726.3737058
8068.0	2833052402.9609647
8132.0	892864194.3466756
8196.0	1629641543.516714
8260.0	1361522531.9064817
8324.0	1966611201.05765
8388.0	816555151.836118
8452.0	2119500843.420972
8516.0	499461664.078591
8580.0	2010848064.8432367
8644.0	506165628.72217983
8708.0	509532547.25745326
8772.0	3394935510.6312284
8836.0	2342591564.7857056
8900.0	519704305.7616323
8964.0	2825895620.7241015
9028.0	889353936.4015849
9092.0	529973387.2651337
9156.0	3398151606.7658525
9220.0	412391877.2821023
9284.0	3231833968.9286337
9348.0	728315586.9580898
9412.0	2058196555.6523805
9476.0	2314708517.0190306
9540.0	2353876301.0179877
9604.0	3048086135.5819645
9668.0	617856641.1687651
9732.0	564928353.2492726
9796.0	568486006.0739983
9860.0	2672992431.9086
9924.0	1551694442.5605724
9988.0	3407863329.810172
10052.0	582829343.1133891
10116.0	2463183295.564514
10180.0	401701828.3712456
10244.0	2646857656.7392673
10308.0	1112883525.1711273
10372.0	676969557.6298616
10436.0	604694153.0511243
10500.0	339348786.0253758
10564.0	1533047404.919279
10628.0	1747849348.5156817
10692.0	3323253001.1277533
10756.0	2985239397.9600763
