t(days)	RNP(psia2/cp-D/Mscf)
0.25	20102427.611030463
0.33040833333333336	36420002.673301324
0.4861958333333333	2608864.801773951
0.7977666666666666	127554502.22244018
1.4209083333333332	4695343.309827343
2.667195833333333	220451101.70548627
5.07725	1878971.9904500805
9.897375	43937434.83295921
19.198041666666665	170321778.0721949
35.644875	23346507.916668877
66.05958333333334	135307210.12044472
124.99208333333333	43905558.85044351
188.99208333333334	230650484.03684968
252.99208333333334	64572087.22804955
316.99208333333337	12582752.901589535
380.9920833333333	4427179.787683874
444.9916666666666	270633766.5109671
508.9916666666666	277232303.14498127
572.9916666666667	101258347.81375523
636.9916666666667	369777292.7597034
700.9916666666667	104660708.04705466
764.9916666666667	118240033.64701241
828.9916666666667	123399247.01200272
892.9916666666667	128356932.61397581
956.9916666666667	239442952.26581952
1020.9916666666667	156275172.38669345
1084.9916666666666	16331569.598371074
1148.9916666666666	274729494.81348836
1212.9916666666666	341481888.9761139
1276.9916666666666	154882014.1625986
1340.9916666666666	178538527.81659076
1404.9916666666668	127593046.28695819
1468.9916666666668	98472312.75986509
1532.9916666666668	323788200.55061257
1596.9916666666668	133388853.11652288
1660.9916666666668	177620684.920044
1724.9916666666668	86971139.69931622
1788.9916666666668	274655960.7912147
1852.9916666666668	188037042.8047953
1916.9916666666668	304993137.4795905
1980.9916666666668	224619132.30432457
2044.9916666666668	38403642.900566965
2108.991666666667	140423599.2352643
2172.991666666667	91136584.57844664
2236.991666666667	78336524.22790918
2300.991666666667	432286564.5429044
2364.991666666667	461974409.03276545
2428.991666666667	216796576.90959513
2492.991666666667	179827803.8853368
2556.991666666667	150381848.06058815
2620.991666666667	225804125.6869851
2684.991666666667	34196870.028484285
2748.991666666667	48533458.774427414
2812.991666666667	234616843.6766543
2876.991666666667	415342128.2707573
2940.991666666667	438027963.913455
3004.991666666667	398655444.8627301
3068.991666666667	138095616.96463567
3132.991666666667	75569822.91871676
3196.991666666667	29765713.71396202
3260.991666666667	449659842.4290422
