t(days)	RNP(psia2/cp-D/Mscf)
0.25	1361579.6320402352
0.33040833333333336	1956511.4924027447
0.4861958333333333	2608864.801773951
0.7977666666666666	3478161.411016568
1.4209083333333332	4695343.309827343
2.667195833333333	6423161.727599926
5.07725	8823611.225507181
9.897375	104071925.62419088
19.198041666666665	175598587.66076487
35.644875	23346507.916668877
66.05958333333334	124699501.39442126
124.99208333333333	990487.2924844548
188.99208333333334	54925219.82224909
252.99208333333334	207574543.2536767
316.99208333333337	73193310.96008419
380.9920833333333	81029511.38735723
444.9916666666666	177551029.73758918
508.9916666666666	94960250.1037196
572.9916666666667	153651296.40610057
636.9916666666667	107205726.35597749
700.9916666666667	150648991.59111297
764.9916666666667	246601376.42209804
828.9916666666667	138686914.7672142
892.9916666666667	128356932.61397581
956.9916666666667	177583436.8460658
1020.9916666666667	137751224.74883613
1084.9916666666666	142221620.88329086
1148.9916666666666	146559511.3371095
1212.9916666666666	158063777.7426638
1276.9916666666666	154882014.1625986
1340.9916666666666	158885436.30802172
1404.9916666666668	162794908.65718612
1468.9916666666668	93537732.26704596
1532.9916666666668	170358081.7113927
1596.9916666666668	415200229.38096976
1660.9916666666668	255264953.44255608
1724.9916666666668	181151898.88860813
1788.9916666666668	184622514.39057633
1852.9916666666668	198498740.78242278
1916.9916666666668	437790705.07492167
1980.9916666666668	273385960.1927504
2044.9916666666668	197978065.31873927
2108.991666666667	201211742.1497638
2172.991666666667	276287706.2568563
2236.991666666667	207544703.51001856
2300.991666666667	210659269.27538726
2364.991666666667	476372878.2199767
2428.991666666667	166698466.69713166
2492.991666666667	26882214.38528049
2556.991666666667	226452772.09038833
2620.991666666667	225804125.6869851
2684.991666666667	228761254.94517443
2748.991666666667	36974733.97596657
2812.991666666667	234616843.6766543
2876.991666666667	237519010.22201517
2940.991666666667	240405662.31093115
3004.991666666667	423304744.47441435
3068.991666666667	391837364.52508026
3132.991666666667	57643164.25785765
3196.991666666667	76155752.19250333
3260.991666666667	126974100.54420008
3324.991666666667	30023540.228968263
3388.991666666667	38335356.745566905
3452.991666666667	263095263.82945153
3516.991666666667	265897436.10927528
3580.991666666667	384274097.0608418
3650.0	224777768.69054842
3714.0	523155491.7231511
